1	bˈɛr
bo'lgan	bɔlgʌnd
bo'limda	bolɪ̞mdæ
bo'lmog'i kerak	bɒl mɒvɒˈɾɒˈke ɾɒk
bo'lmoq	bɑlmaɣ
bo'lmoqlik	bolmoʁˈlˈɛ
bo'pti	bɒptˈɒ
bo'yicha	bujitʃe
bo'yin	pojɛn
bo'yoqlar assortimenti	bʊ̞jʊ̞qlæː ɑsʊ̞ɾtʲɪmʲɪntʲɪ
boa	poa
bobo	baba
bobur	bɑɫbuɾ
bobur shokirjonov	boːboːr ʃakrdʒonoːv
boburnoma	boburnɔna
bodring	mˌoːdɹˈiŋ
bogʻ	pɔː
bogʻlar	bɒːɢlɒːɾ
bojalar	tɒgɒlɒɾ
bola	bɒlɒ
bolalar	bɑlɑlæ
bolalarga	bɒlɒlɒɾˈgɒ
bolalarning	ˈboləlaɾˈniːnˈ
bolgarskiy	malgatski
boliviya	balˈjvje
bolta	mol̪t̪æ
boqiy	fauːqiː˧˥
bor	bɑːr
boraman	bɑːrɑːmɑːn
boriy	borãĩ̯
bosh	bɑːʃ
boshladim	bɒʃlaˈdɒm
boshlar	bɒʃˈlɒɾ
boshlovchi	bɔʃtʃɔɔtʃe
boshqa	bɑʃqɑ
boshqalar	bˈɒʃqɒlɒˈɾ
bostirib kirish	bɑstɑrɑp kɛrɛʃ
boylik	bɑjlik
boyqush	bɒjˈquʃ
bozor	bɒːzɒːɾ
bozorchi	bazaɾtʃɛ
boʻri	boɾa
boʻrilar	borellaɾ
boʻron	boron
boʻronlar	bˈɒɾɒnˈlɒɾ
braziliya	bɾɐzˈiʎa
brom	brɑːm
bu	bu
bu nima?	bonumna
bu odam bo'lmaydi!	bu ɑˈdæm bɔlmɒjˈdi
bu odam hammasi uchun to'laydi	bu ɑːdæm hæmmæs iʃiˈn tolɒjdi
bu qiyin narsa lekin imkonsiz emas.	bu qijɯnlɑɾsɑ leˈkin imkɒnsɒz emas
bugun	buˈgun
bukilmoq	bøkylmaq
bulut	œløt
bulutlar	bʏlʏ̞tlæː
bundan	tɛnˈdɑn
buni qilishim kerak, uni qilishim kerak.	bunˈu qɑlɑʃmˈ kerɑk ˈu nɒng kaˈlaʃm kerɑk
buning narxi qancha?	bøniŋ nɛrħɑqɛŋtʃɛ
bunyodkor	pwnˈjɑtkɑr
buqa	qa
burchag	β̞ʝajtʃ
burga	børgæ
burgalar	bˈiɾgælɒɾ
burgut	toɾgt
burun	urɑn
burungi	bʏ̞rʏ̞ngæ
burunlar	ɯɾˈɯnlɑɾ
butun dunyo proletarlari, birlashingiz!	bɒtun wɛmi pɾɒdi tɒɾlɒɾi bɾɒlɒʃngiz
buxoro	boɣoɾ
buxoro arki	baxoˈrɑ pərkɪ
buyuk	bøjjæk
buyurishdir	bʲijʊ̞rʏ̞ʂtær
buzoq	sˈa
ch	tʃe
chachvon	ʃɛ́ʃueːn
chapdagi	tʃɒbdeɾge
charaqlab turmoq	tʃɒɾɒqlɒb tuɾmɒq
chechak	tʃitʃak
chechaklar	tʃiˈtʃɛk˨ˈlˈaʁ˧
chernogoriya	tʃeɾneɣoɾje
chexiya	ʃɛjhjɛ
chig`atoy	tɕeratɔj
chigʻatoy	tʃagatɔj
chili	tʃili
chin	tɕən
chipta	tɕik˦ka˥˥
chiptalar	tʃɯptɑlaɾɯm
chiptasiz	tʃiːptɑːstɑz
chiqarib	ɕiqˈaɾatˈ
chiroq	tʃarɑq
chiroyli	ʃrojli
chor minor	tʃɒːɾ miːnɒːɾ
chorshanba	ʃarʃɛmbæ
choy	tʃoj
chuchvara	tʃuːtʃiːbeːrɛ
chunki	ʃˈɛnkˈ
d	de
da	dˈa
dabba	rapa
dabbalar	apɑlar
dabdaba	dabdaba
dada	dada
dadasi	tadɑsa
dagi	dagɛ
dala	dˈælˈv
dam	dam
damlar	nɛnɫɑr
dangasa	dˈænkesˈe
dangasalik	dˈɒngɒˈsɒlik
daniya	zˈaːnija
daraxt	dæɾæxt
daraxtlar	gɑrɑflɑr
daraxtlarning	dɒɾaqlɒriˈning
darmshtadtiy	darmstati
dars	dæst
darslar	qɒʃlaɾ
daryo	dario
daryo.uz	dæɾjɑɔz
daryolar	dæɾjɒːlæɾ
davlat	dablat
davlat organlari	dɒvlɒt ɒɾˈgɒnlɒri
davlatlar	taːn˧lɑːt˥lɑːr
davom etmoq	dɑˈvɑˈm et mɑˈk
davriy	daɣrɛj
dekabr	dzɛkabar
dekabrda	lʲekabaɾdʲa
dekabrdan	dikapɾˈdˈan
dekabrga	dekabəɾja
dekabri	d̪ekaβ̞ɾa
dekabrida	d̪ekaβ̞aɾð̞a
dekabridan	d̪ekaβ̞ɾað̞ano
dekabriga	d̪ekaβ̞reɣ̞ue
dekabrim	dɪkɑbram
dekabrimda	d̪akabɾɪn̪d̪a
dekabrimdan	tikabɾəmdaŋ
dekabrimga	d̪ekabeɾemiɣ̞a
dekabrimiz	beˈkæbeˈrɯmæzn
dekabrimizda	dekɒbˈɾˈimidɒˈ
dekabrimizdan	tˈegˈabramɛzdˈan
dekabrimizga	dˈɛkbˈɾˈmɪzgʌ
dekabrimizni	dekabˈiɾiznˈi
dekabrimizning	dˈɨkˈaːbˈɾamˈiznˈenj
dekabrimni	dekabrɯnɯ
dekabrimning	β̞jgabɾãmbkõm
dekabring	dɨkˌɐbɹˈeɪŋ
dekabringda	liːkæbːiːrˌiːnde
dekabringdan	dikabɾindam
dekabringga	dekabɾiŋge
dekabringiz	liːkæbɾɪnˈʒɛ
dekabringizda	dɛkaːbrˈiːnˈɪtsda
dekabringizdan	beˈkæbɾiiːnˈɣeztæm
dekabringizga	lɛkɑbɛlɪŋɟiːzgʲe
dekabringizni	dʒakobɾeɛŋgiznɛ
dekabringizning	dˈɨkˈavɹˈeɪŋdˈizidˈeɪŋ
dekabringni	ljˈˌeˈgabriŋnˌ
dekabringning	lˌigˈadɹˌiŋmɪŋ
dekabrini	dˈɛkˈabˈɛɾɑ̃ɑˈ
dekabrining	dekabˈriːmˈinˈ
dekabrlar	dˈɛɾgˈabeɾˈlˈaɾ
dekabrlarda	dɾɛkabɛɾlaɾdɑ
dekabrlardan	tʃiːˈtʃtˈabˈɛlˈlˈɑɾtˈa
dekabrlarga	ðɪkɛbɪrlarge
dekabrlari	tʃikɾpʁlɑɾɑ
dekabrlarida	ðɪkɑbrlaɾde
dekabrlaridan	tɛkɛpɾlaɾdano
dekabrlariga	ð̞ikaβ̞ɾelaɾʝe
dekabrlarim	ðeˈgəbɾlaɾəm
dekabrlarimda	tɒgɒbˈiɾlɒɾˈiˈmdɒˈ
dekabrlarimdan	ðɪkæbːæɾlɑɾɯmdɑm
dekabrlarimga	tɛkabɛrlaɾɛmɟə
dekabrlarimiz	beːkbəɺnɑrmɑz
dekabrlarimizda	ɒˈkɒbˈiɾlɒɾmˈizdɒ
dekabrlarimizdan	diːgabɾlaɾɯmɯzdɯn
dekabrlarimizga	nekæbˈliˈɾˈlɒɾmɒzgɒd
dekabrlarimizni	beˈkɒbɾˈlɒɾimiˈznˈ
dekabrlarimizning	biɾˈgɒbɾˈilɒɾˈimizniˈjˈ
dekabrlarimni	ekɒbɾlɒɾimni
dekabrlarimning	dɪkabɪrlaɾmˈniːng
dekabrlaring	bekɒbˈiɾˈlɒriˈ
dekabrlaringda	dekabrɯlɑrinˈdɑ
dekabrlaringdan	ðɪkavərlaːrɪnˈdɑːl
dekabrlaringga	ilkabeɾɫernær
dekabrlaringiz	lɛkɛnɑrlɑɾiŋiz
dekabrlaringizda	bekɒbɾiɾlɒɾiŋgizbɒˈ
dekabrlaringizdan	tʃikapɛɾlariŋgiztam
dekabrlaringizga	tʃiˈkɒbɾˈlɒɾˈiŋˈgizgɒ
dekabrlaringizni	jɛqɑbɛɾlɑɾiŋgiznɯz
dekabrlaringizning	ˈdekabrɯlɑriŋˈgizning
dekabrlaringni	ɾɒkɒbɾˈlɒɾˈiŋˈniˈ
dekabrlaringning	ðekabeɾlaɾeŋmjɛn̪t̪
dekabrlarini	ðekaːbɾlaɾəˈnɑːw
dekabrlarining	ðəkɛvɚlɛrnɪŋ
dekabrlarni	d̪ekabeɾlaɾna
dekabrlarning	ðekɑbeɾlɑɾning
dekabrni	d̪ekaβ̞eɾna
dekabrning	dekabəreniɲ
dengiz	deŋgez
dengizlar	diːngizˈlɑɾt
denis istomin	vˈɛnɪs ˈɪz fˈæmɪn
deraza	dɛɾɑzɑ
derazalar	be̞ræzælɑr
devonbegi	deːnbeːɣe
devor	de̞bɒːɾ
devori	devaːrɯ
dialektik	ðiːjˈælˌeːktip
diametr	ð̞ianet̪eɾ
dil	dɛn
dilim	tjɑɫɛn
dilim xufton bo'ldi	dælæm hætæn bɒldæ
dimlama	dɛmlɑ̃a
din	vˈeɪŋ
dinlar	vĩːn˨˩ard
dir	d̪eɾ
disproziy	ɛspɾɔzi
do'ppi	dopːa
do'xtir	dˈɱstˈɑr
dod	dɔd
dod-voy	dɐdvaj
doimiy	dɔjmi
doira	dɒːiːræ
doirada	dɒːeɾede
dolg'ali	dɑlɢale
dom	daːm
dono	doˈnɔ
dorim	dˈɔɾəm
dorixona	dɑːrɑːnɑ
doʻst	dost
doʻstlar	dˈoslˈaɾ
dubniy	dupne
dud	dˈød
dum	dˈɒm
dumlar	dʊ̞mjɑr
dunyo	dˈʌnjˌa
dunyo bu bizning borlig'imizdir	wɛ bu bɨzmɤj bɑrɑlɑʁɑmɪzdɑr
dunyolar	duːniːɑlɑɾ
dushanba	dʒɛmbæ
e	ɛɑː
e'lon	ɛlon
echki	etʃge
edi	ede
ega	ɒˈgɒ
egallashdi	ɛgæ̹lˈlæʃtæ
egilmoq	ɒgælmaːq
ehtimol	ɑhtɑmɑl
ekan	ikan
ekanini	ekeneˈnem
ekaterina khilko	kateriːnɑ hɪlˈkɑ
ekaterina tunguskova	ʲikʲɛtʲɪ ærʲɪnʲæ tʊnʲgɔs koʋɐ
ekaterina voronina	ˈkɛtiɾjna varaːnina
ekvador	ekwadoɾ
el	ɛl
eldor shomurodov	ældɑr ʃomrodɔv
elektr	ɛlɛktɛr
element	elemɛt
elementlar	ɛlemɛntlaɾ
elementlarning	elemˈentlˈɑɾneɪŋ
elim	alem
elining	ælɑnɯj
elning	la
emas	ɛˈmæs
emlamoq	ɛmlamoɾt
endi	tɛn
engashmoq	engetʃmeɣi
ensiklopediya	æntsʲikɫoʊ̞pɪ̞ðʲiæ
ensiklopediyasi	enskelapjaðiassa
epson	əksaam
er	r
erbiy	erdi
erk	ɛlk
erkak	ɾɛkɛ
erkin	ærkjan
erkinlik	ærkjɛnlɪk
erkinliklar	ɒɾkɒnˈlɒklɒɾ
erklar	ˈɛɹklˌɑːr
erlar	ɾlɑɾ
eronshunos	ɑːrɑːnʃɔnɑːst
eronshunoslik	ɒːɾɒːn̪ʃnɒːslik
ertaga	ɛrtægæ
ertaga ko'rishguncha	ɪ̞rtægæ kʊ̞rʊ̞ʂ gʲɪntʃæ
eruvchanligi	ɾuːtʃænlɛgɛ
eshak	esakest
eshaklar	eʃækjɪlɑr
eshik	ɪsˈik
eshiklar	eʃiʃleɾ
eshittirish	istɛrɛʃ
eski	eskæ
et	et
etiladi	et̪alaβ̞e
etlar	et̪l
eynshteyniy	eɴʃteːni
f	fɑ˥˥
facebook	fˈeɪslˌoʊk
fahmlamoq	fahmalæmɑk
falsafa	fʔaːsˤfːɑː
falsafalar	fæˈlsæfæˈlɑːr
fan	a
fanlar	anːaɾ
fanta	ampɛ
faoliyat	fʔɒːnijat
faoliyat olib bormoq	fɒˈvɒlijɒt ɒˈdɒp bɒˈɾmɒq
faoliyati	fɑɑːliɑːtɑ
faqat	pɑqɑt
farangiz	ɑɾɑŋgiz
farer orollari	faɾɒɾ ɒɾɒnˈlɒɾˈi
farg'ona	arɑnɑ
fargʻona	farʁɑnɑ
farishta	farʃta
farishtalar	farʃtɐlɐr
farishtalarni	farʃtalorna
farrukh dustov	faːroːx doˈstæf
faryod	fæɾjɒːd
farzand	fazant
farzandim	ɑrðamda
fasl	fasˈl
fauna	pau̯na
favvora	sãmˈbˈaʎˈa
fayzibog'	aɪzɯbɔːl
fayziev	aɪsˈiɐ
feodal	fijaad
fermiy	fermi
feruza	fiɾuzɑ
fevral	fɨvˈɾaʎ
fevrallar	feβ̞ɾaãmbl
feʼl	fˈæl
feʼllar	fellaɾ
fil	fˈiːl
fizika	jʝzjkæ
flora	lora
foniy	fˈɑːni
forvo	fau̯rva
fosfor	væsvæɾ
fransiy	ɾɑnˈsi
fransuzlar	fɾɒnˈsuˈzlɒɾ
ftor	tʊɾ
fuqaro	fqara
furgon	kɔɾˈgɔn
furgonlar	poɾgɒnˈlɒɾ
futbol	fʊt̪bɒl
futbolchi	futboltʃe
g	jˈæ
g'alla	ɢala
g'am	pɾaŋ
g'amxo'rlik	ɢamχɒrlik
g'ayriaxloqiy	ɢajɾaxlaːqɪ
g'ayriinsoniy	ɣajrɒnˈsɒniː
g'ayriqonuniy	ɣɑjɔrpɑːnɔːnip
g'ilof	ɑːgˈlɑf
g'isht	ɣʃt
g'iybat	ɢibat
gadoliniy	kaðamenj
gadoy	gædɑːi
gafniy	gafnɛ
gal	gɛl
galliy	jale
gamburger	jæmˈbɑːrjɑːgɑːr
gamburgerda	gænboːrjɒˈɾdɒ
gamburgerdan	ɟambɔɾgæɾˈdehæm
gamburgerga	c̠e̞n̪bo̞ɾɣ̞eɾige
gamburgeri	gænbɒrge̞ɾe̞
gamburgerida	gænbɒːɾiːge̞ɾe̞dæɾ
gamburgeridan	gænbɔːrge̞ɾe̞dæm
gamburgeriga	nɛnɑnɓɑrɣeɾeje
gamburgerim	lianburgeɾem
gamburgerimda	gæmbuɾgeˈɾnæmdæ
gamburgerimdan	gæmbɒːɾgeˈɾeˈmde
gamburgerimga	nɒbɾgeˈɾemge
gamburgerimiz	gænbɒːrge̞ɾe̞mz
gamburgerimizda	gɒnˈbɒɾˈgeɾeˈnizdɒ
gamburgerimizdan	ɟamˈmɑːrjərnozd̪an
gamburgerimizga	jaːnboːrgeˈɾemɛzdiːd
gamburgerimizni	kambɔɾgeˈɾemizmɛ
gamburgerimizning	gænbɒːrgeˈɾemɪˈzniː
gamburgerimni	ke̞nboːɾge̞ɾe̞nme
gamburgerimning	aboɾgeɾenæe
gamburgering	jambuɾgeɾiŋ
gamburgeringda	kæmbɔɾgeˈɾiˈnˈde
gamburgeringdan	gænbʊɾgeˈɾiːndæn
gamburgeringga	gænˈmʊɾgæɾigeɾeŋe
gamburgeringiz	ɾiːdɑmpoɾgɛriːnɟu
gamburgeringizda	ɾaːnbuɾˈgiˈɾˈinˈgizda
gamburgeringizdan	jæmpʊɾgeˈɾiːnˈngizdɒˈnˈ
gamburgeringizga	gæmbɒlgeˈɾˈngizˈgɛ
gamburgeringizni	jɒˈmboɾgeˈɾˈingizmi
gamburgeringizning	kambɔɾgiɾˈingeˈzmend
gamburgeringni	gamborgeˈrinə
gamburgeringning	kˈanbˈoɾˈgɛɾenˈɛnˈ
gamburgerini	ɟamborgeˈɾe̞nə
gamburgerining	gæmbˈɔːɾgɾˈnˈɛn
gamburgerlar	jˈaːnˈbʊɾiˈeɾiˈlɑɾ
gamburgerlarda	jɑmbɔɣeɾlaɾda
gamburgerlardan	kambuɾgeɾerdeɾdeɾdɒn
gamburgerlarga	jɒˈmboˈlgeˈɾɒlɒɾˈgɒˈ
gamburgerlari	gamborgeɾlara
gamburgerlarida	dʒaːbɔːɾgeˈɾˈdɑɾoˈdɑ
gamburgerlaridan	ge̞nboːrge̞ɾe̞laɾadæm
gamburgerlariga	jɒˈmbuɾˈgɒilɒɾˈgɒ
gamburgerlarim	gænbɒːɾgæɾɒlɒɾˈim
gamburgerlarimda	dʒɑmorkiɾlɑrɯnda
gamburgerlarimdan	gænbuɾge̞ɾleɾimdæm
gamburgerlarimga	gæmbˈɒlgeˈɾˈlɒɾmgɒ
gamburgerlarimiz	munguːnˈbɑːrgiːe̞ɾiːlɒːɾiːmæst
gamburgerlarimizda	gæmbɒːɾgæɾlɒɾmɒnbɒːɾbˈɒː
gamburgerlarimizdan	kæmbɒɾgiɾˈnɒɾmizdɒn
gamburgerlarimizga	gɒmbɒɾˈgeɾˈleɾimizgɒˈ
gamburgerlarimizni	gæmbɒːɾge̞ɾiːlɒːɾe̞mnɒzmnɒːɾ
gamburgerlarimizning	gambɒɾgeɾlɒɾˈimˈiˈzniˈnˈg
gamburgerlarimni	gɒnbˈɒɾˈgeɾlɒɾiˈnˈni
gamburgerlarimning	jɑmbɯɾgeːrʲiɑɾimnej
gamburgerlaring	nˈborˈgɾeɾiːlɾiːn
gamburgerlaringda	gambɒɾgeɾrnɒɾigɒ
gamburgerlaringdan	dʒamborgerlarinian
gamburgerlaringga	gænbuɾgeɾlɒɾiŋge
gamburgerlaringiz	miːjæmpoɾge̞ɾiːdæɾiːnʒɒːz
gamburgerlaringizda	gɒmbuɾˈgiɾˈlɒɾˈiˈngizdɒ
gamburgerlaringizdan	vjambuɾgiɾilaljnɣisdviadʒo
gamburgerlaringizga	gɒmbuɾˈgiɾˈlɒriŋgizgɒ
gamburgerlaringizni	ɣambuɾgeˈɾiɫeˈrinɟeˈzmiˈjɯɾ
gamburgerlaringizning	gnbɒːɾge̞ɾiːlɒːɾiːŋgizniː
gamburgerlaringni	dʒambɔɾigɛrɛlɑɾinɛ
gamburgerlaringning	gambɔrˈgjɾˈlaniˈnˈ
gamburgerlarini	gænbɒrgeˈɾiˈlɒɾiŋe
gamburgerlarining	gɒmbuɾˈgɒɾlɒɾˈiˈning
gamburgerlarni	kambɔɾgeɾlɛrna
gamburgerlarning	jæmbuɾjæɾlɒɾŋiːndʒ
gamburgerni	kambɔɾjɛrnɑ
gamburgerning	jambɔɾgerniŋ
gap	dʒæ
gap yo'q	gæp jɒq
gapirish	ðiapeɾes
gapirishni	gjaprasna
gapirmoq	kapɾimog
gayana	gajana
gazanda oʻt	gɒzɒndɒˈɾɒˈt
gazanda oʻtlar	gɒzɒˈnbɒ ɒtlɒɾˈ
gazeta	ɣɒzbe
gazlama	kɑsliːvɑmɑn
gdlyan	jˈezɭˈɑn
geliy	ɟuli
gerb	gær
gerblar	jˈɛrβlˈˈaɾ
germaniy	termani
gif	gˈɪf
gigiyena	gigijeni
go'sht	gʃt
go'zal	gˈoʊzæɒt
go'zalligini	gozællægne
go'zallik	ɾuzæslik
golmiy	golmˈi
google	gˈoʊgəl
google+	nˈoːɣalˈaˈyðˈ
goʻsht	gʃt
goʻshti	gɔʃtɛ
goʻshtilar	goʃtɾaˈlar
goʻshtlar	gɔʃtlar
gugurt	gigørt
gul	gœl
gul o'tqazmoq	gʏlʏtqäː zʏ̞mɑq
gulda	kʏ̞ndæ
guldan	gylˈdɑn
gulga	gylgæ
guli	gʏlæ
gulida	gylʲydæ
gulidan	jøleden
guliga	gylʏgæ
gulim	gyløn
gulimda	gy̞lʏmdæ
gulimdan	gylʏndæːn
gulimga	gʏlʏmgɛ
gulimiz	gʏlʏ̞mæz
gulimizda	gjʏljɪmizdɛ
gulimizdan	gyljɛnistdan
gulimizga	gylʏmɪzgæ
gulimizni	jœliˈniznæ
gulimizning	gœlæmiznejɛn
gulimni	gʏlʏŋnæ
gulimning	gylymnejim
guling	gʏlˈlɪŋˈ
gulingda	gylʲŋdæ
gulingdan	gylʲmɯden
gulingga	gʏlʏŋgæ
gulingiz	gølɛn̪ɣez
gulingizda	gylʲiŋizdɛ
gulingizdan	gʏlʏŋgizkæˈn
gulingizga	gʏlʏŋgɪzgæ
gulingizni	gʏlʏŋgɪznæ
gulingizning	gʏlʏŋgɪzɪme
gulingni	gylʲiŋʲiːnæ
gulingning	gylŋgini
gulini	gʏlʏ̞nʏ̞
gulining	gʏlˈlʏnæjɪn
guliston	ʃuɫistɔn
guliston toshkentdan 100 km uzoqlikda joylashgan.	gylistɒˈn tɒʃgɒntdɒˈn jˈuz kelɒˈmˈɒtˈiɾ ɒzɒqlikidɒ dʒɒjlɒʃgɒˈnˈ
gullar	gyllɑr
gullarda	gymmɛrdæ
gullardan	gyllɑrdan
gullarga	gyllɛrgæ
gullari	gynˈlɒɾe
gullarida	gyllɛrɯˈdɑ
gullaridan	gʏlˈlɑɾˈɑdɑn
gullariga	guˈnlɒrgɒˈ
gullarim	gyllɑɾam
gullarimda	gyllɑrɯnda
gullarimdan	gullɑɾɯmdan
gullarimga	gyllɑrɯ̞ngæ
gullarimiz	gylˈlɑɾɑnɑs
gullarimizda	gyllɛrɪ̞nʲizdæ
gullarimizdan	gyllɛɾimizˈden
gullarimizga	gylˈlɒˈɾɒmizgɒ
gullarimizni	gʏlˈlɛrmɯzni
gullarimizning	gyllɑɾimizni
gullarimni	gullɒɾimnˈnˈɒˈ
gullarimning	gyllɑrni
gullaring	gyllɑɾiŋ
gullaringda	gʏlˈlɛnɪŋgɛ
gullaringdan	gyllɒɾˈiˈŋdan
gullaringga	gyllɑrʲiŋgæ
gullaringiz	gyllɛɾiŋiz
gullaringizda	gylnærengiztɛ
gullaringizdan	gylˈlɒɾenˈgizden
gullaringizga	gyllæɾiŋgizgæ
gullaringizni	gullɒɾingizni
gullaringizning	gylˈlɛɾiŋizni
gullaringni	gyllaɾiˈjnɒ
gullaringning	gyllɛrinɨ
gullarini	jʏ̞nlæːrənæ
gullarining	gyllɑɾɑnejmi
gullarni	gyllɑrna
gullarning	gymd̪ɜɾnɤɲ
gulni	gʏlnæ
gulning	gylneˈɲ
gulnoza	gylnɑza
gulruh	gʏlʏruɦ
gulrux	gylruχ
gulxan	gylhɑn
gunoh	gəˈnɔx
gunohlar	kˈɪntnˈɔxlˈɑːrə
gurjiston	ɛʊrdʒistaˈn
guruch	gyɾutʃ
guruh	gʊ̞rɑq
guruhining	gʉrɛħɛnæː
guruhlar	gʊrˈjʊxlər
gʻ	baˈzɑjɑ
gʻa	aˈs
h	a
ha	a
ha, bir oz	ɑː braːz
hadicha	aritʃa
hadis	hodis
hadislar	aðislaɾ
haj	tadʒɛ
hajlar	ħɑgːlɑːr
hajmi	hadʒma
hali shoshmay tur!	hal e̞ʃa ʃuʃ me̞j tʊr
haligi	hælge
halima	ħɑːlmaː
halqa	ɦɑlqat
ham	am
hamma	amma
hammasi	amˈmasˈsə
hamshira	ɦæmtʃe̞rɒː
haqida	hɑqðɑ
haqida ogohlantirdi	hɒqidɒgɒhˈlɒntiɾdi
haqorat	tʰoːrɑːls
haqoratlar	ɒqɒɾɒtˈlɒɾ
haqoratli	fqaːɾatliː
haqrost	pækɾɒːst
har	pɑːr
har yili	haːr ele
harakat qilmoq	hæɾægatqɒn mɒˈq
harf	kɑːrɯp
harflar	χɑrflɑr
hasan	χɒsæn
hasharot	æʃæɾɑːt
hasis	asjˈs
hassiy	asˌi
havo shari	xɑbɑ ʃæɾe
havosiz	aˈvɑsav
havza	havsɐ
haybat	hæjbæd
haydovchi	æi̯dautʃɪ
haykal	hɑjkæ
hayolim	jɒˈnɒ
hayot	hajot
hayoti va ijodi	hɒjɒtiˈ vɒˈ idʒɒdi
hayotim	χæjˈotˈm
hayotlar	ajjɔtʃtaɾ
hayvon	havɔːn
hayvonlar	jbonaɾ
hayvonlardan	ajbɔŋlaɾˈdan
hayvonot bog'i	hæjænɑt baːɣe
hazm	azaːm
hech	hˈɛt
hikmat	kɛ˥˥a˥˧
hikmatlar	kmɑtɑ
hind kinosi	hiːn kʰiː nɑːfe
hindiston	ɒmnˈisˈnɒˈn
hirs	ɑrs
hisob	ʃaːm
hisoblar	xɒsɒblaɾ
hisobot	saβam
hisobotlar	sɑbɑtlɑːr
hisobotlarni	sabotlana
hisobotlarni topshirish	sabɒtlaɾni tɒpʃɒɾiˈʃ
hissiyot	sjɒt
hmm	hm
ho'p	hob
hojatxona qayerda?	hodʒet hɒnɒq eˈjɒɾˈde
hokim	pɑrkɑm
hol	aːl
hop	aʊf
hovli	avla
hovlilar	ˈɑːbˈeləlˈaːr
hozir	ɦɑzɑr
hozircha	ɦɑzɛrʧɛ
hudud	xadʔ
hududlararo	aːtɒtˈlɒɾɒɾɒˈ
hujjat	dˈʒˈap
hujum	həˈdʒʌm
hukumat	χɑkmat
huquq	fˈok
huquqi	χoqa
huquqiga	hoˈkɛ
hur	ɛɾ
hurlik	pl
hurliklar	poɾlɯklɑɾ
hurriyat	roˈn
hurriyatlar	koɾojɑtˈlɑɾ
i	iˈiˈ
ibodat	ibɑːd̪e
ichiga olmoq	be tʃe̞ge̞ ɑlmɑːq
ichki	ɪ̞tʃke
ichmoq	tɕima
idish yuvmoq	ðə ʃuɪː uːmɑːq
ijod	idʒɒˈt
ijtimoiy	tɨmaj
ijtimoiy tarmoq	ʃt̪ɒˈmɒːjiː tɒrmɒˈq
ijtimoiy tarmoqlar	ɪʃtæmɑjæ tæɾmɑqlɑr
ijtimoiy tarmoqlarda	ɒʃtɒmɒˈi tɒɾmɒqlɒɾdi
ikki	bˈɛkˈeɪ
ikki marta	ek ke maːrta
ikkinchi	bekintʃe
ildiz	ɛndɑːzɑ
ildizlar	eld̪esŋaɾ
ilhom	iːnxɔm
iliq	lˈɛk
ilm	ɦɒlɒm
ilmlar	alaːmnaːraː
ilon	ilɔːn
iloncha	iːtnõːntʃe
ilonlar	tiːlanlaː
iltimos, sekinroq gapiring	ɛltæmæs sɪ kæɾrɑːg gæpɾi
iltimos, yozib ko'rsating	kap t̪emez ã els kap koɾs at̪ẽn̪ʝ
imkonsiz	imkansɛz
imlo	ɛːmlɛ
imlolar	lalalaːɾa
imon	timon
imzo	nuza
imzolar	iːnzɑːlæɾ
indiy	kindi
inkubatsiya	inkobatsiʁ
inson	ilsɑːn
insoniyat	ɪnsuːniːjæd
insonlar	jˈnsˈanˈlˈar
inspeksiya	inspɛkˈsi
institut	ɪnstɪtˈtˈ
intellekt	intɪlækt
internat	ɛfɛrmato
internet	intɛrˈnɛt
intiling	æntælɪ̞ɲ
intilmoq	ɑntæælmɑːq
invalidlik	invalidtˈlˈik
investitsiya	investitsʲe
ionlar	ɾiˈjɒnˈlɒɾ
ipak	ipək
iqtisodiy	qɪtsˈzˈaːdiː
iridiy	ɾɛd
iroda	irɔda
isbot	slaː
isboti	tɛzɨmɛtɑr
ish	bˈɛʃ
ishlaringiz yaxshimi?	ɪʃlæːrɪŋɪz jɑːʃɑ mɯ
ishonch	æʃɑːntʃ
ishonchli	iʃaŋtʃli
iskandarov	ɨʃkɐ̃ŋdˈaɾˈɐ
islom abdug‘aniyevich karimov	sɫɒm ɒbduɒnˈijjˈ vˈtʃkɒriˈmɒv
ism	san
isming nima?	ʃmjɛnima
ismingiz nima?	ʃɛsmimgiznɪrɑn
ismlar	kʰɯ̞sʊ̞ndär
ismoil	ɪsmɑjˈlɪ
israil madrimov	ɛsɾɔjɛɾ mɑdrimːɛf
issiq	sok
istiqomat	istekɑnɑd
istiqomat qilmoq	astqʰɑːmast qʰalmaːq
istiroxat bog'i	ztrox at boɣa
isʼhoq	sˈɒq
it	bɪt
itlar	nˈaɾ
itterbiy	ɟət̪eɾβ̞i
ittriy	iltrˈe
ivan zaytsev	iwˈɑn zˈaɪtsʌf
ivanov	ljˈvɑːnˈo
ixcham	qɑqtʃaːm
ixtiro	ɑxtra
iyul	iːjɔl
iyun	iːjˈunʲ
iz	æz
izchil	ɛstʃɛl
iztrob	tʃiːzitʃiː
i̇slandiya	ɪ̞ʃɫɑndjɛ
j	dʒe
jafokash	dʒefɑkʰæʃ
jahlni tiymoq	dʒahɑlini tijmq
jahon	gæhɑn
jahongir	dʒˈɒhˈoːmgˌɒɾˈ
jahonlar	dʑa�nlaːr
jakhongir	dʒæhɒːngæɾ
jamiyat	dʒɒmiˈt
jamoa	dˌiamˈɑ
jamoat	ʒæmɒːhæt
